"id","nombre","ruc","sigla","direccion","telefono","email","web","categoria_id","ubigeo","distrito_id","provincia_id","departamento_id"
1877,UNIVERSIDAD NACIONAL DE INGENIERIA,,UNI,,,,,11,"150128",1321,128,15
1878,UNIVERSIDAD NACIONAL DE CAÑETE,,UNDC,,,,,11,"150501",1354,132,15
1879,UNIVERSIDAD PERUANA CAYETANO HEREDIA,,UPCH,,,,,11,"150135",1328,128,15
1880,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,,UCSS,,,,,11,"150114",1307,128,15
1881,UNIVERSIDAD JAIME BAUSATE Y MEZA,,UJBM,,,,,11,"150113",1306,128,15
1882,UNIVERSIDAD DE LIMA,,UL,,,,,11,"150140",1333,128,15
1883,UNIVERSIDAD DE INGENIERIA Y TECNOLOGIA,,UIT,,,,,11,"150104",1297,128,15
1884,UNIVERSIDAD AUTONOMA DEL PERU,,UAUTONOMA,,,,,11,"150142",1335,128,15
1885,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA S.A.C.,,UPSJBSAC,,,,,11,"150108",1301,128,15
1886,UNIVERSIDAD PERUANA DE INTEGRACION GLOBAL S.A.C.,,UPIGSAC,,,,,12,"150140",1333,128,15
1887,UNIVERSIDAD NACIONAL DE BARRANCA,"20142701597",UNAB,,,,,11,"150201",1337,129,15
1888,UNIVERSIDAD NACIONAL SAN AGUSTIN DE AREQUIPA,,UNSA,,,,,11,"040101",336,35,4
1889,UNIVERSIDAD CATOLICA DE SANTA MARIA,"20141637941",UCSM,Urb. San José s/n Umacollo,"054-382038",,https://www.ucsm.edu.pe/,11,"040101",336,35,4
1890,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,"20166550239",UNASAM,Av. Centenario N°200 ,"043-640020",ogiiunasam@gmail.com,https://www.gob.pe/unasam#informacion,11,"020105",89,8,2
1891,UNIVERSIDAD CATOLICA SAN PABLO,"20327998413",UCSP,Urb. Campiña Paisajista,"054-605630",institucional@ucsp.edu.pe,,11,"040101",336,35,4
1892,UNIVERSIDAD PRIVADA JUAN MEJIA BACA,,UPJMB,Av. Quiñones 640 – Chiclayo,"51 (074) 234481",administrador@umb.edu.pe,https://www.umb.edu.pe/,12,"140101",1256,125,14
1893,UNIVERSIDAD PRIVADA SAN CARLOS,,UPSC,,,,,12,"210101",1644,163,21
1894,UNIVERSIDAD NACIONAL DE MOQUEGUA,"20449347448",UNAM,Prolongación Calle Ancash s/n,"053 - 463514",correo@unam.edu.pe,http://unam.edu.pe/website/,11,"180101",1529,149,18
1895,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,"20145561095",UNCP,Av. Mariscal Castilla N° 3909,(064) 48 10 60,vicerrectoradoinvestigacion@uncp.edu.pe,https://uncp.edu.pe/,11,"120114",1057,104,12
1896,UNIVERSIDAD PRIVADA DE TACNA,"20119917698",UPT,Av. Jorge Basadre Grohmann s/n Pocollay - Tacna,"52 427212",,https://www.upt.edu.pe/upt/web/home/contenido/100000000/12230224,11,"230101",1832,186,23
1897,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,,UNPRG,,,,,12,"140301",1282,127,14
1898,UNIVERSIDAD CATOLICA SANTO TORIBIO DE MOGROVEJO,,UCSTM,Av. San Josemaría Escrivá de Balaguer Nº 855 Chiclayo,"074-606200/979724797",vramos@usat.edu.pe,vramos@usat.edu.pe,11,"140101",1256,125,14
1899,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,,UNJBG, Av. Miraflores S/N,"052-583000",jlozanom@unjbg.edu.pe,http://www.unjbg.edu.pe/portal/,11,"230101",1832,186,23
1900,UNIVERSIDAD LATINOAMERICANA CIMA,"20532857083",ULCIMA,AV.GREGORIO ALBARRACIN 550,tel:+5152412257,,,12,"230101",1832,186,23
1901,UNIVERSIDAD RICARDO PALMA,,URP,,,,,11,"150140",1333,128,15
1902,UNIVERSIDAD PERUANA SIMON BOLIVAR,,UPSB,,,,,12,"150106",1299,128,15
1903,UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON,,UFSC,,,,,11,"150114",1307,128,15
1904,UNIVERSIDAD NACIONAL DE SAN MARTIN,"20552324316",UNSM, Jr. Maynas N° 177,"042-48 0102",informes@unsm.edu.pe,https://unsm.edu.pe/,11,"220901",1812,184,22
1905,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION,,UNDAC,Pasaje 28 de Julio 4 edificio estatal 4,,rectorado@undac.edu.pe,rectorado@undac.edu.pe,11,"190113",1562,152,19
1906,UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,"20526917295",UNAMAD,Av. Jorge Chávez Nº 1160 – Ciudad Universitaria UNAMAD - 2do Piso Biblioteca Central,"978400580",durni@unamad.edu.pe,,11,"170102",1519,146,17
1907,UNIVERSIDAD NACIONAL HERMILIO VALDIZAN,"20172383531",UNHEVAL,Av. Universitaria N° 601,"962991748 - 950893092",cei@unheval.edu.pe,https://www.unheval.edu.pe/portal/oficinas/,11,"100102",922,88,10
1908,UNIVERSIDAD CONTINENTAL S.A.C.,,UCSAC,Av.San CArlos 19+80-Huancayo,"064-481430/ 8029, 8013, 8063,8065",centrodeatencion@continental.edu.pe,centrodeatencion@continental.edu.pe,11,"120101",1048,104,12
1909,UNIVERSIDAD SANTO DOMINGO DE GUZMAN,,USDG,,,,,12,"150716",1397,134,15
1910,UNIVERSIDAD NACIONAL DEL SANTA,"20148309109",UNS,Av. Pacifico Nro. 508,"954067530",rectorado@uns.edu.pe,,11,"021801",224,25,2
1911,UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION,,UNJFSC,,,,,11,"150801",1414,135,15
1912,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMATICA,,UPCI,,,,,12,"150113",1306,128,15
1913,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,,PUCP,,,,,11,"150110",1303,128,15
1914,UNIVERSIDAD NACIONAL DE HUANCAVELICA,"20168014962",UNH,Av. Agricultura  Nº 319 – 321. Sector – Paturpampa.,"067- 45155",imagen@unh.edu.pe,http://www.unh.edu.pe/,11,"090101",819,81,9
1915,UNIVERSIDAD DE AYACUCHO FEDERICO FROEBEL,,UAFF,,,,,12,"050101",445,43,5
1916,UNIVERSIDAD JOSE CARLOS MARIATEGUI,,UJCM,,,,,12,"180103",1531,149,18
1917,UNIVERSIDAD PERUANA LOS ANDES,,UPLA,Av. Giráldez Nº 230 Huancayo,"064 224479",vrinvestigacion@upla.edu.pe,vrinvestigacion@upla.edu.pe,11,"120101",1048,104,12
1918,UNIVERSIDAD SAN PEDRO,,USP,,,,,12,"021801",224,25,2
1919,UNIVERSIDAD DE CIENCIAS Y HUMANIDADES,"20516530767",UCH,Av. Republica de Chile Nro. 295 Int. 503,,,,11,"150101",1294,128,15
1920,UNIVERSIDAD NACIONAL AUTONOMA DE HUANTA,"20574653798",UNAH,"Jr. Manco Cápac N° 497, El Bosque Local Académico: Jr", 066-797724-948593055,presidencia@unah.edu.pe,imagen@unah.edu.pe,11,"050401",471,46,5
1921,UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA,"20143660754",UNSCH,Pq. Portal Independencia Nro. 57 U.V. Parque Sucre,"01-4335524",unsch@unsch.edu.pe,https://www.unsch.edu.pe/index.php/directorio-general/,11,"050101",445,43,5
1922,UNIVERSIDAD LA SALLE,"20456344004",ULS,Av. Alfonso Ugarte 517,"054-606500",,www.ulasalle.edu.pe,11,"040101",336,35,4
1923,UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA,,UNAS,CARRETERA CENTRAL KM 1.21 TINGO MARIA ,"922012153",sec.general@unas.edu.pe,,11,"100601",966,93,10
1924,UNIVERSIDAD NACIONAL AUTONOMA ALTOANDINA DE TARMA,"20568847858",UNAAT,Jr. Huaraz N° 431,"064 - 317091",bbarrueta@unaat.edu.pe,http://www.unaat.edu.pe,11,"120701",1144,110,12
1925,UNIVERSIDAD DE HUANUCO,"20120710436",UH,Jr. Hermilio Valdizán # 871,"062)-515151",cleofe.valero@udh.edu.pe,http://www.udh.edu.pe/directorio_coordinadores.pdf,11,"100101",921,88,10
1926,UNIVERSIDAD NACIONAL DE JULIACA,"20448261272",UNAJ,UNIVERSIDAD NACIONAL DE JULIACA,"051) 332927",,http://unaj.edu.pe/web2/,11,"211101",1732,173,21
1927,UNIVERSIDAD NACIONAL DEL ALTIPLANO DE PUNO,"20448261272",UNAPUNO,"Nueva Zelandia 631, Juliaca 21101","051-323200",dcabel@unaj.edu.pe,http://unaj.edu.pe/web2/,11,"210101",1644,163,21
1928,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUIA DE BAGUA,"20561164437",UNIFSLB, Jr. Comercio Nro. 128 (a Una Cuadra del Parque Viejo),"051-323200",fmarrero@unaj.edu.pe,http://unaj.edu.pe/web2/?page_id=7452,11,"010201",22,2,1
1929,UNIVERSIDAD POLITECNICA AMAZONICA S.A.C.,,UPASAC,,,,,12,"010701",78,7,1
1930,UNIVERSIDAD PRIVADA LEONARDO DA VINCI S.A.C.,,UPLDVSAC,,,,,12,"130101",1172,113,13
1931,UNIVERSIDAD PRIVADA DE HUANCAYO FRANKLIN ROOSEVELT,,UPHFR, Av. Giráldez Nro. 542 – Huancayo.,"064219604",CADAUTO@UROOSEVELT.EDU.PE,mesadepartes@uroosevelt.edu.pe,11,"120101",1048,104,12
1932,UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,"20479393568",UNTRM,C. Higos Urco N° 342-350-356 - C. Universitaria N° 304 ,"041-477694 /041-478821",informes@untrm.edu.pe,https://www.untrm.edu.pe/es/,11,"010101",1,1,1
1933,UNIVERSIDAD NACIONAL DE TUMBES,,UNTUMBES,Av. Universitaria S/N Pampa Grande ,"958676873/972609131",rectorado@untumbes.edu.pe,,11,"240101",1860,190,24
1934,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,,UCLAC,,,,,12,"021801",224,25,2
1935,UNIVERSIDAD NACIONAL INTERCULTURAL DE LA SELVA CENTRAL JUAN SANTOS ATAHUALPA,,UNISCJSA,Av. Perú 612- Pampa del Carmen- Chanchamayo,"953 920 529",mesadepartes@uniscjsa.edu.pe,,11,"120301",1091,106,12
1936,UNIVERSIDAD SERGIO BERNALES S.A.,,USBSA,,,,,12,"150502",1355,132,15
1937,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA,"20131312955",SUNAT,Av. Garcilaso de la Vega Nro. 1472,"01-3153300",etanaka@sunat.gob.pe,http://www.sunat.gob.pe/,7,"150101",1294,128,15
1938,INSTITUTO NACIONAL DE SALUD,"20131263130",INS,Avenida Defensores Del Morro 2268,"01-748 0000",comunicaciones@ins.gob.pe,https://web.ins.gob.pe/acerca-del-ins/contactenos,10,"150108",1301,128,15
1939,SIERRA Y SELVA EXPORTADORA,"20514859559",SE,Av. General Trinidad Morán N° 955,"01-2150370",mesadepartes@sierraexportadora.gob.pe,https://www.gob.pe/sse,7,"150116",1309,128,15
1940,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL,"20555195444",SUNAFIL,Av. Salaverry 655,"01-390 2800",,www.sunafil.gob.pe,10,"150113",1306,128,15
1941,INSTITUTO PERUANO DE ENERGIA NUCLEAR,"2013137129",IPEN,Av. Canadá N° 1480,"01-2260030/014-885050",galfaro@ipen.gob.pe,webmaster@ipen.gob.pe,7,"150101",1294,128,15
1942,FONDO NACIONAL DE DESARROLLO PESQUERO,"20137921601",FONDEPES,Av. Petit Thouars N° 115 Lima  Cercado de Lima- SEDE CENTRAL ,"01-209-7700",areinoso@fondepes.gob.pe,www.fondepes.gob.pe,7,"150101",1294,128,15
1943,DIRECCION NACIONAL DE INTELIGENCIA,"20502628128",DINI,AV. EDMUNDO AGUILAR PASTOR NRO. SN CHORRILLOS (ALTURA VILLA MILITAR) LIMA - LIMA - CHORRILLOS,tel:617-5400  /   617-5430,,webmaster@dini.gob.pe,7,"150108",1301,128,15
1944,CONSEJO NACIONAL PARA LA INTEGRACION DE LA PERSONA CON DISCAPACIDAD,"20504814174",CONADIS,CAL.DOS NRO. 231 INT. 302 URB. LIGURIA (CDRA 13 DE AV AYACUCHO) LIMA - LIMA - SANTIAGO DE SURCO,"01) 2711567",perdizperu2@hotmail.com,www.conadis.gob.pe,7,"150140",1333,128,15
1945,BIBLIOTECA NACIONAL DEL PERU,"20131379863",BNP,"Av. De la Poesía 160, San Borja – Lima.","01-513-6900 – Anexo 7000",jefatura@bnp.gob.pe,www.bnp.gob.pe/,7,"150130",1323,128,15
1946,INSTITUTO NACIONAL DE RADIO Y TELEVISION DEL PERU,"20338915471",IRTP," Av. José Gálvez N° 1040, Santa Beatriz,", 01-619-0707,,www.irtp.com.pe,7,"150101",1294,128,15
1947,ORGANISMO SUPERVISOR DE INVERSION PRIVADA EN TELECOMUNICACIONES,"20216072155",OSIPTEL,"Calle Colón N°150, Plaza de Armas de Huacho","01-2251313",cohuacho@osiptel.gob.pe,,8,"150806",1419,135,15
2033,UNIVERSIDAD PRIVADA ANTENOR ORREGO,"00",UPAO,,,,,11,"130101",1172,113,13
1948,ORGANISMO SUPERVISOR DE LA INVERSION EN ENERGIA Y MINERIA,"20376082114",OSINERGMIN,Cal. Bernardo Monteagudo Nro. 222 ,(01)2193400 ,atencionalcliente@osinergmin.gob.pe,http://www.osinerg.gob.pe/,8,"150120",1313,128,15
1949,COMISION NACIONAL PARA EL DESARROLLO Y VIDA SIN DROGAS,"20339267821",DEVIDA,Av. Benavides 2199-B Miraflores Lima-18,"01-2074800",devida@devida.gob.pe,www.devida.gob,7,"150122",1315,128,15
1950,SERVICIO NACIONAL FORESTAL Y DE FAUNA SILVESTRE,"20562836927",SERFOR,"Avenida Javier Prado Oeste N° 2442 Urb. Orrantia,","012259005",informes@serfor.gob.pe,www.gob.pe/serfor,10,"150120",1313,128,15
1951,"SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS","20536902385",SUTRAN,Avenida Arequipa 1593,"01-6157800",comunicate@sutran.gob.pe,http://www.sutran.gob.pe/,7,"150113",1306,128,15
1952,"SISTEMA NACIONAL DE EVALUACION, ACREDITACION Y CERTIFICACION DE LA CALIDAD EDUCATIVA","20551178294",SINEACE,Av. Republica de Panama Nro. 3659,,,www.google.com/SINEACE,10,"150131",1324,128,15
1953,SUPERINTENDENCIA NACIONAL DE EDUCACION SUPERIOR UNIVERSITARIA,"20600044975",SUNEDU,"Calle Aldabas 337, Santiago de Surco 15039",(01) 5003930,,https://www.sunedu,10,"150140",1333,128,15
1954,INSTITUTO NACIONAL DE INNOVACION AGRARIA,"20131365994",INIA,"Av. La Molina, N° 1981, La Molina", (01) 2402100,informes@inia.gob.pe,https://www.inia.gob.pe/quienes-somos/,10,"150114",1307,128,15
1955,INSTITUTO GEOFISICO DEL PERU,"20131367008",IGP,Calle Badajoz 169 Urb. Mayorazgo Iv Etapa,tel:(51) 13172300,comunicaciones@igp.gob.pe,https://www.geoidep.gob.pe/instituto-geofisico-del-peru,7,"150103",1296,128,15
1956,INSTITUTO NACIONAL DE DEFENSA DE LA COMPETENCIA Y DE LA PROTECCION DE LA PROPIEDAD INTELECTUAL,"20133840533",INDECOPI,"De La Prosa 104, San Borja 15034","224 7777 (Lima)",consultas@indecopi.gob.pe,https://www.indecopi.gob.pe/quienes-somosruc,10,"150130",1323,128,15
1957,AGENCIA PERUANA DE COOPERACION INTERNACIONAL,"20504915523",APCI,Av. José Pardo 261,(01) 617 3600,mesadepartes@apci.gob.pe,https://www.gob.pe/apci,7,"150122",1315,128,15
1958,SEGURO SOCIAL DE SALUD DEL PERU,"20131257750",ESSALUD,Jr. Domingo Cueto N° 120,"511)265-6000 / (511) 265-7000",,www.essalud.gob.pe,7,"150113",1306,128,15
1959,INSTITUTO NACIONAL DE ESTADISTICA E INFORMATICA,"20131369981",INEI, Av. Gral. Garzón 654 - 658,(01)652-0000 203-2640,infoinei@inei.gob.pe,https://www.inei.gob.pe/,10,"150113",1306,128,15
1960,INSTITUTO NACIONAL DE CALIDAD,"20600283015",INACAL,Cal. las Camelias Nro. 817,(01) 640 8820,mesavirtual@inacal.gob.pe,https://www.inacal.gob.pe/,10,"150131",1324,128,15
1961,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,"20267073580",SUNARP,"Av. Primavera Nº 1878, Santiago de Surco, Lima 33 - Perú","511) 208-3100",consultas@sunarp.gob.pe,https://www.gob.pe/sunarp,10,"150140",1333,128,15
1962,INSTITUTO NACIONAL PENITENCIARIO, 2013137005,INPE,Jr. Carabaya N° 456,"01-680-4300",paul.rivas@inpe.gob.pe,https://www.gob.pe/inpe,7,"150101",1294,128,15
1963,AGENCIA DE COMPRAS DE LA FUERZAS ARMADAS,"20556939781",ACFFAA,Av. Arequipa 310,(01) 206-0100 Anexo 2001,victor.huaquisto@acffaa.gob.pe,http://www.acffaa.gob.pe/web/guest/directorio,7,"150113",1306,128,15
1964,INSTITUTO GEOLOGICO MINERO METALURGICO,"20112919377",INGEMMET,Av. Canadá N° 1470,"016189801 -9801618-9800 Anexo 102",svilca@ingemmet.gob.pe,https://www.ingemmet.gob.pe,10,"150130",1323,128,15
1965,ORGANISMO NACIONAL DE SANIDAD PESQUERA,"20565429656",SANIPES,"Av. Domingo Orué 165, Surquillo ",(01)2138570,tramitesdoc@sanipes.gob.pe,https://www.sanipes.gob.pe/web,10,"150141",1334,128,15
1966,SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA DEL PERU,"20131366028",SENAMHI,"Jr. Cahuide 785 Jesús María, Lima11 - Perú","511(01) 614 1401",webmaster@senamhi.gob.pe,https://web2.senamhi.gob.pe/,7,"150101",1294,128,15
1967,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,"20514964778",INEN,Av. Angamos oeste  2520,(01)201-6500 - (01)201-6160,comunicaciones@inen.sld.pe,http://www.inen.sld.pe/,7,"150141",1334,128,15
1968,CENTRAL DE COMPRAS PUBLICAS,"20600927818",PERUCOMPRAS,Avenida República de Panamá N.° 3629,"511 643-0000-942 736 152 / 982 212 991",mesadepartes@perucompras.gob.pe,https://www.perucompras.gob.pe/,7,"150131",1324,128,15
1969,CENTRO NACIONAL DE PLANEAMIENTO ESTRATEGICO,"20520594451",CEPLAN,Avenida Enrique Canaval y Moreyra 480,"01-2117800",webmaster@ceplan.gob.pe,https://www.gob.pe/ceplan,10,"150131",1324,128,15
1970,ORGANISMO DE EVALAUCION Y FISCALIZACION AMBIENTAL,"20521286769",OEFA,Avenida Faustino Sánchez Carrión,(01) 204 9900,consultas@oefa.gob.pe,https://www.oefa.gob.pe/contacto/formulario-de-contacto,10,"150113",1306,128,15
1971,AUTORIDAD NACIONAL DEL SERVICIO CIVIL,"20477906461",SERVIR,Pasaje Francisco de Zela 150 Piso 10,(01) 206-3370,info@servir.gob.pe,https://www.gob.pe/servir,10,"150101",1294,128,15
1972,SERVICIO NACIONAL DE CERTIFICACION AMBIENTAL PARA LAS INVERSIONES SOSTENIBLES,"20556097055",SENACE,Av. Ernesto Diez Canseco 351,"01-500 0710",,https://www.senace.gob.pe,10,"150122",1315,128,15
1973,SUPERINTENDENCIA NACIONAL DE BIENES ESTATALES,"20131057823",SBN,Calle Chinchón N° 890,(01)317-4400,comunicaciones@sbn.gob.pe,https://www.sbn.gob.pe/,7,"150101",1294,128,15
1974,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO,"20478053178",SERNANP,calle los Petirrojos Nro. 355,"01 7177500",sernanpteatiende@sernanp.gob.pe,https://www.sernanp.gob.pe/quienes-somos,10,"150131",1324,128,15
1975,SUPERINTENDENCIA NACIONAL DE SALUD,"20377985843",SUSALUD,Av. Velasco Astete Nro. 1398,tel:01-433 3737,,https://www.gob.pe/susalud,10,"150101",1294,128,15
1976,OFICINA NACIONAL DE PROCESOS ELECTORALES,"20291973851",ONPE,"Jr. Washington 1894, Cercado de Lima",(01)417-0630,informes@onpe.gob.pe,https://www.onpe.gob.pe/nosotros/,9,"150101",1294,128,15
1977,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL,,AGRORURAL,Av. República de Chile 350,(01)205-8030,webmaster@agrorural.gob.pe,https://www.agrorural.gob.pe/,10,"150113",1306,128,15
1978,INSTITUTO NACIONAL DE DEFENSA CIVIL,"20135890031",INDECI,Calle Dr. Ricardo Angulo Ramírez Nº 694 Urb. Corpac,(01) 225-9898,ljimenez@indeci.gob.pe,https://www.indeci.gob.pe,7,"150131",1324,128,15
1979,CENTRO NACIONAL DE ESTIMACION PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES,"20543891755",CENEPRED,Avenida del ParqueNorte N° 313 ,"0120133550",mesadepartes@cenepred.gob.pe,http://cenepred.gob.pe/web/,7,"150131",1324,128,15
2034,UNIVERSIDAD PRIVADA DE TRUJILLO,"00",UPT,,,,,12,"130101",1172,113,13
1980,JURADO NACIONAL DE ELECCIONES,"20131378549",JNE,Av. Nicolás de Piérola # 1070 ,"01311-1717",consultas@jne.gob.pe,https://portal.jne.gob.pe/portal,9,"150101",1294,128,15
1981,ACADEMIA MAYOR DE LA LENGUA QUECHUA,"20226210505",S/D,S/D,,,,9,"150101",1294,128,15
1982,ARCHIVO GENERAL DE LA NACION,"20131370726",AGN,Jr. Camaná 125 con Pasaje Piura s/n,"01-4767221",comunicaciones@agn.gob.pe,https://agn.gob.pe/portal/,7,"150101",1294,128,15
1983,AUTORIDAD NACIONAL DEL AGUA,"20520711865",ANA,Los Petirrojos 355,"01-243298",emeseth@ana.gob.pe,https://www.gob.pe/institucion/ana/funcionarios,10,"150131",1324,128,15
1984,AUTORIDAD PORTUARIA NACIONAL,"20509645150",APN,AV SANTA ROSA 135 LA PERLA ,"01-6309600",atencionalusuario@apn.gob.pe,,10,"070104",699,67,7
1985,JORGE FLORES,"10416469003",RTEST,TEST,"971089967",GEORGE.FLORES.CIEZA@GMAIL.COM,TEST,3,"010101",1,1,1
1986,INSTITUTO PERUANO DEL DEPORTE,"20135897044",IPD,"Calle Jose Diaz 404-438, Cercado de Lima 15046","01-2048420",presidencia@ipd.gob.pe,https://www.gob.pe/ipd,7,"150101",1294,128,15
1987,UNIVERSIDAD MARITIMA DEL PERU,"20552902298",UNAM,"Av. Sáenz Peña 111 - Callao, Lima - Perú (frente a la Fortaleza del Real Felipe)",(01) 429-6697 / 922 099 503 (Whatsapp),informes@ump.edu.pe,http://www.ump.edu.pe,11,"070101",696,67,7
1988,UNIVERSIDAD NACIONAL DE JAEN,"20487463737",UNJ,Jiron CUsco 250 Pueblo Nuevo,"994 393 624 ",wilmer.rojas@unj.edu.pe,https://www.unj.edu.pe,11,"060801",642,61,6
1989,UNIVERSIDAD PRIVADA DE PUCALLPA S.A.C.,"00",UPP,,,,,12,"250101",1873,193,25
1990,UNIVERSIDAD MARITIMA DEL PERU,"00",UMP,,,,,12,"070101",696,67,7
1991,UNIVERSIDAD NACIONAL DEL CALLAO,"00",UNC,"Av. Juan Pablo II 306, Bellavista - Callao","429-6609 / 429-9899",orpii.informes@unac.edu.pe,https://app.unac.edu.pe/sgd/,11,"070102",697,67,7
1992,UNIVERSIDAD DE LAMBAYEQUE S.A.C.,"20487395987",ULA,Cal. Tacna Nro. 065,(074) 208836,,http://www.udl.edu.pe/,12,"140301",1282,127,14
1993,UNIVERSIDAD PARTICULAR DE CHICLAYO,"20209239541",UPCHI,Car.pimentel Km. 3.5 Lambayeque - Chiclayo - Pimentel,"321516 - 265470",,no tiene,12,"140101",1256,125,14
1994,UNIVERSIDAD SEÑOR DE SIPAN,"00",USS,,,,,11,"140101",1256,125,14
1995,UNIVERSIDAD ALAS PERUANAS,"00",UAP,,,,,12,"150101",1294,128,15
1996,UNIVERSIDAD AUTONOMA MUNICIPAL DE LOS OLIVOS,"00",UALO,,,,,12,"150117",1310,128,15
1997,UNIVERSIDAD CATOLICA SAN JOSE,"00",UCSJ,,,,,12,"150101",1294,128,15
1998,UNIVERSIDAD CIENTIFICA DEL SUR S.A.C.,"00",UCS,,,,,11,"150142",1335,128,15
1999,UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA S.A.C.,"00",UCAAL,,,,,11,"150114",1307,128,15
2000,UNIVERSIDAD DE SAN MARTIN DE PORRES,"00",USMP,,,,,11,"150101",1294,128,15
2001,UNIVERSIDAD INCA GARCILASO DE LA VEGA,"00",UIGV,,,,,12,"150106",1299,128,15
2002,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,"00",UIPD,,,,,12,"150102",1295,128,15
2003,UNIVERSIDAD LE CORDON BLEU S.A.C.,"00",ULGB,,,,,11,"150120",1313,128,15
2004,UNIVERSIDAD MARCELINO CHAMPAGNAT,"00",UMC,,,,,11,"150140",1333,128,15
2005,UNIVERSIDAD MARIA AUXILIADORA,"00",UMA,,,,,11,"150132",1325,128,15
2006,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,"00",UNAM,,,,,11,"150114",1307,128,15
2007,UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE,"00",UNE,,,,,11,"150118",1311,128,15
2008,UNIVERSIDAD NACIONAL TECNOLOGICA DE SAN JUAN DE LURIGANCHO,"00",UTSJL,,,,,12,"150107",1300,128,15
2009,UNIVERSIDAD PERUANA DE ARTE ORVAL S.A.C.,"00",UPAO,,,,,12,"150130",1323,128,15
2010,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,"20211614545",UPCA,AV.ALONSO DE MOLINA 1611,,, http://www.upc.edu.pe,11,"150140",1333,128,15
2011,UNIVERSIDAD PERUANA DE INVESTIGACION Y NEGOCIOS S.A.C.,"00",UPEIN,,,,,12,"150113",1306,128,15
2012,UNIVERSIDAD PERUANA DE LAS AMERICAS,"00",UPA,,,,,12,"150101",1294,128,15
2013,UNIVERSIDAD PERUANA UNION,"00",UPEU,,,,,11,"150118",1311,128,15
2014,UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA S.A.C,"00",UPAL,,,,,12,"150101",1294,128,15
2015,UNIVERSIDAD PRIVADA NORBERT WIENER,"00",UPNW,,,,,11,"150101",1294,128,15
2016,UNIVERSIDAD PRIVADA PERUANO ALEMANA S.AC.,"00",UPPA,,,,,11,"150108",1301,128,15
2017,UNIVERSIDAD PRIVADA TELESUP,"00",UPTELESUP,,,,,12,"150101",1294,128,15
2018,UNIVERSIDAD SAN ANDRES,"00",USA,,,,,12,"150135",1328,128,15
2019,UNIVERSIDAD SAN IGNACIO DE LOYOLA S.A.,"00",USIL,,,,,11,"150114",1307,128,15
2020,UNIVERSIDAD SEMINARIO BIBLICO ANDINO,"00",USBA,,,,,12,"150121",1314,128,15
2021,UNIVERSIDAD SEMINARIO EVANGELICO DE LIMA,"00",USEL,,,,,12,"150114",1307,128,15
2022,UNIVERSIDAD TECNOLOGICA DEL PERU,"00",UTP,,,,,11,"150101",1294,128,15
2023,UNIVERSIDAD DE PIURA,"00",UP,,,,,11,"200101",1579,155,20
2024,UNIVERSIDAD NACIONAL DE FRONTERA,"00",UNFS,Av. San Hilarión N° 101,,mesadepartesvirtual@unf.edu.pe,mesadepartesvirtual@unf.edu.pe,11,"200601",1624,160,20
2025,UNIVERSIDAD NACIONAL DE PIURA,"20172606777",UNP,Campus Universitario S/N Urb. Miraflores,"0514285251",tramitedocumentariovirtual@unp.edu.pe,,11,"200101",1579,155,20
